researcher_id,first_name,last_name,h_index,total_citations,latest_affiliation,homepage
2330057493,Di,Wu,0,0,,
2330059369,Mingcong,Shi,0,0,,
2330060226,Tai-wei,Chang,3,11,,
2330067131,Manali,Sharma,1,4,,
2330067133,Mayukh,Sharma,1,1,,
2330067300,Minjie,Hong,1,5,,
2330067608,Giulio,Zhou,0,0,,
2330068611,Tintin,Jiang,1,3,,
2330072572,Wei,Cheng,1,5,,
2330074141,Donglei,Yu,1,5,,
2330074908,Kiet,Nguyen,1,2,,
2330075622,Gyoung-eun,Han,0,0,,
2330076571,Xu,Hao,1,9,,
2330076851,Jing,Jiang,1,2,,
2330079830,Wonpyo,Park,0,0,,
2330084402,Weihang,Xiao,1,1,,
2330088501,Xiaoyang,Yi,1,2,,
2330089786,Minsung,Jung,1,1,,
2330090447,Seojin,Lee,0,0,,
2330091603,Chunhui,Zhang,4,45,,
2330094052,Jianzhao,Huang,1,6,,
2330107133,Yongxue,Wu,0,0,,
2330142863,Yuemin,Chen,1,1,,
2330143331,Jinhua,Cheng,1,2,,
2330144524,Yuanzheng,Wang,0,0,,
2330146013,Pengyuan,Li,1,1,,
2330150776,Xinmei,Tian,3,63,,
2330154514,Tianyi,Hu,1,4,,
2330156975,Che,Tsai,0,0,,
2330157427,Yi,Ge,1,1,,
2330163094,Tao,Yu,2,44,,
2330163218,Amogh,Joshi,1,1,,
2330164190,Ziang,Xiao,1,4,,
2330164192,ZiHao,Xiao,0,0,,
2330176054,Andrew,Li,1,1,,
2330178730,Liying,Cheng,1,6,,
2330179035,Xin,Li,0,0,,
2330179670,Haotian,Liu,0,0,,
2330183219,Xin,Yu,1,17,,
2330189890,Chi,Han,1,4,,
2330192951,Fengze,Liu,0,0,,
2330212240,Hayoung,Oh,0,0,,
2330216167,Talu,Karagöz,0,0,,
2330220649,Tong,Chen,2,23,,
2330222686,Sohee,Park,0,0,,
2330223952,Amrita,Singh,0,0,,
2330224905,Shihao,Rao,0,0,,
2330226953,Min,Gao,1,3,,
2330234330,Ryan,Sun,1,6,,
2330237899,Zhengxuan,Zhang,2,8,,
2330238561,Hanlin,Zhang,1,4,,
2330238871,Shun,Wu,0,0,,
2330239468,Lujing,Xie,1,19,,
2330240494,Hangqi,Li,1,3,,
2330240727,Nhan,Nguyen,0,0,,
2330241155,Shaolin,Ye,2,5,,
2330242586,Jiateng,Wei,1,4,,
2330243785,Songcheng,Cai,1,6,,
2330362766,Yunzhao,Yang,0,0,,
2330364101,Dongsheng,Li,3,962,,
2330378832,Kevin,Zhang,0,0,,
2330380187,Seokhwan,Jang,1,1,,
2330383937,Zhiqing,Hong,1,1,,
2330388766,Yucheng,Wang,1,2,,
2330392877,Chuan,Xiao,1,6,,
2330400146,Yinjie,Zhao,1,2,,
2330402816,Dilek,Hakkani-Tür,2,9,,
2330405154,Kawshik,Sundar,1,1,,
2330406122,Janet,Hell,0,0,,
2330408551,Giovanni,Martino,0,0,,
2330513747,Yuxuan,Guo,1,2,,
2330514662,Mingjie,Liu,1,6,,
2330551959,Zixin,Tang,0,0,,
2330557221,David,Huang,0,0,,
2330571042,Fei,Wang,1,4,,
2330572644,Luan,Nguyen,1,2,,
2330572652,Juyeon,Kim,1,5,,
2330656957,Changchun,Liu,1,4,,
2330675087,Zihan,Wang,1,1,,
2330763091,Ruhui,Ma,1,2,,
2330800992,Shaobai,Jiang,1,1,,
2331021925,Kellen,Cheng,1,1,,
2331032614,Zheng,Wang,1,1,,
2331127151,Minhao,Cheng,1,2,,
2331154377,Ming,Yan,0,0,,
2331179097,Hao,Wang,1,1,,
2331203605,Zetong,Li,0,0,,
2331230,Barry,Devereux,17,1213,Queen's University Belfast,https://pure.qub.ac.uk/en/persons/barry-devereux
2331268705,Yufei,Xiang,1,3,,
2331323086,Aemon,Chiu,1,10,"Department of Electronic Engineering, The Chinese University of Hong Kong",https://aemonyfchiu.github.io/
2331427345,Vincent,Ng,1,9,,
2331462142,Zhixin,Yin,1,8,,
2331464965,Alan,Huang,1,8,,
2331494866,Ziyun,Zhang,0,0,,
2331539,Zirui,Wang,11,1971,Carnegie Mellon University,http://www.cs.cmu.edu/~ziruiw/
2331613073,Gaeun,Seo,2,24,,
2331625763,Fu,Bin,2,7,,
2331707034,Kai,Chen,1,8,,
2331733167,Yuri,Bizzoni,1,15,,
2331737124,Mervat,Abassy,2,32,,
2331855374,Heng,Ji,1,2,,
2331855376,Heng,Ji,2,24,,
2331855378,Heng,Ji,2,22,,
23319388,Lucie-Aimée,Kaffee,12,518,,
2332093634,Abraham,Owodunni,1,29,,
2332130,Bjarke,Felbo,7,951,,
2332293871,Chenhui,Li,1,3,,
2332587,John,Pavlopoulos,17,3645,Stockholm University,https://ipavlopoulos.github.io/
2332594,Vladimir,Eidelman,12,1017,,
2332834,Keh-Jiann,Chen,25,2375,,
2332926508,Anton,Bukashkin,1,6,,
2333021726,Simone,Conia,2,8,,
2333512047,Tolga,Bolukbasi,3,697,,
2334864466,Maha,Elbayad,4,114,,
2334865375,Barbara,Plank,1,17,,
2335040948,Olga,Koumoundouros,1,3,,
2335668143,Chengxiang,Zhai,1,3,,
2335771,Roee,Aharoni,24,2661,Google,http://www.roeeaharoni.com
2336217,J.,Daudé,4,150,,
2336267014,Santiago,Miret,4,93,,
2336542,Xiaokai,Wei,17,1399,,
2336606,Jingbo,Zhou,20,1431,,
2336835326,Ze,Yang,0,0,,
2337095,Joseph,Gatto,5,58,,
2337099333,Yu,Cheng,2,25,,
2337187,Josef,Ruppenhofer,23,3205,,
2337550,Cuiyun,Gao,29,2437,,
2337567047,Daxin,Jiang,0,0,,
2337859,Andi,Saptono,15,848,,
2337890,Z.,Li,28,2615,,
2338019596,Jiawei,Yu,2,13,,
2338283,D.,Gillblad,12,659,,
2338933,L.,Lesmo,19,1200,,
2338934,Lynn,Cherny,9,1274,,
2339397,Michele,Banko,19,6299,,
2339435956,Jinxi,Zhao,1,58,,
2339596595,Maite,Heredia,1,4,,
2339882,Anqi,Cui,12,404,,
2339911723,Xiayu,Chen,1,1,,
2340179760,Yichong,Xu,1,27,,
2340427,T.,Hanai,8,392,,
2340799757,Haohan,Wang,1,139,,
2341340376,Liudmila,Prokhorenkova,1,7,,
2342038256,Yitong,Li,8,708,,
2342038279,Yitong,Li,2,51,,
2342041,T.,Quan,9,329,,
2342561701,Bhuwan,Dhingra,3,33,,
2342619,Tzu-Hsuan,Chou,3,14,National Cheng Kung University,
2342864,B.,Bickel,36,3925,,
2342895,K.,Toyama,8,252,,
2343087095,Nathan,Jones,2,10,,
2343773325,Egor,Lakomkin,6,6460,,
2344242437,Jiatong,Li,1,1,,
2344910,Nikiforos,Karamanis,19,2188,,
2344946417,Jundong,Li,6,381,,
2344965890,Seung-won,Hwang,1,15,,
2344989,Yasuharu,Den,14,1066,,
2345005595,Mikhail,Yurochkin,2,58,,
2345018,Shen,Gao,13,688,Peking University,
23451726,Scott,Lundberg,29,36308,,
2345538,Youssef,Oualil,13,539,,
2345617,Orhan,Firat,45,20963,,
2345658428,Mausam,-,1,1,,
2345659242,Mausam,-,1,2,,
2345659245,Mausam,-,1,10,,
2345696813,Marco,Baroni,1,6,,
2345755776,Akash,Gupta,2,18,,
2345800716,Cheng,Gao,2,23,Tsinghua University,
2345825192,Dan,Calacci,1,105,,
2346109840,Sandro,Pezzelle,2,5,,
2346139322,David,Jurgens,1,52,,
2346538,Gerasimos,Lampouras,12,579,,
2346578,Florian,Boudin,18,1721,,
2346721907,Libo,Qin,1,6,,
2346741433,Huayu,Li,1,4,,
2346945309,Brent,Kious,1,10,,
2346983775,Arman,Cohan,1,6,,
2347259072,Nicolas,Flores-Herr,5,109,,
2347305423,Rizwan,Parvez,2,124,,
2347338,Vincent,Letard,5,109,,
23476952,Weihao,Yu,18,5381,,https://whyu.me
2347748,E.,Haihong,11,443,,
2347758931,Julien,Han,1,1,,
2347792,Olli,Saarikivi,16,2713,,
2347900,Huiwei,Zhou,11,437,,
2347956,Mikel,Artetxe,32,12440,,
2348067,Changliang,Li,17,1663,,
2348072,Ryo,Ochitani,3,106,,
2348302,Arne,Skjærholt,5,92,,
2348486157,Yaqiang,Wu,5,40,,
2348575795,Yibin,Liu,1,7,,
2349014004,Eunjung,Cho,1,5,,
2349198527,Jiaman,Wu,1,16,,
2349198699,Jiaming,Wu,1,17,,
2349378778,Yaqian,Zhou,2,61,,
2349386778,Inge,Vejsbjerg,2,6,,
2349412,Yuval,Krymolowski,14,781,,
2349645446,Naomi,Saphra,2,21,,
2350348,Kazuki,Irie,20,2356,,
2350348871,Eleonora,Gualdoni,1,19,,
2350399,Karen,Ehrlich,8,961,,
2350571,Sarah,Levitan,15,641,,
2350820,Chunyan,Hou,9,322,,
2351916647,Giovanni,Marraffini,1,3,,
2351916892,Juan,Wisznia,1,3,,
2351917032,Axel,Fridman,1,3,,
2351917050,Noe,Hsueh,1,3,,
2351918072,Andrés,Cotton,1,3,,
2351994,Anil,Ramakrishna,11,448,University of Southern California,https://sail.usc.edu/~akramakr
2352036309,Alexander,Martin,3,21,Johns Hopkins University,https://alexmartin1722.github.io/
2352104255,Jon,Burnsky,1,52,,
2352188,Leonardo,Zilio,8,186,,
2352215128,Yimeng,Sun,1,16,,
2352354,T.,Gwadabe,10,637,,
23523733,Ziyang,Luo,13,1396,Hong Kong Baptist University,
2352617,Aaron,White,34,4512,University of Rochester,http://aaronstevenwhite.io
2352935445,Saif,Mohammad,1,7,,
2352983,Dipankar,Das,31,5465,,
2353776665,Xipeng,Qiu,0,0,,
2353956484,Taylor,Berg-Kirkpatrick,3,37,,
2353956488,Taylor,Berg-Kirkpatrick,9,501,,
2353956491,Taylor,Berg-Kirkpatrick,5,662,,
2353956494,Taylor,Berg-Kirkpatrick,14,1536,,
2353956496,Taylor,Berg-Kirkpatrick,2,117,,
2353956500,Taylor,Berg-Kirkpatrick,5,155,,
2353956502,Taylor,Berg-Kirkpatrick,1,1,,
2354144,N.,Vanetik,11,656,,
2354189780,Bo,Xiong,1,14,,
23548372,Shuang,Chen,6,212,Harbin Institute of Technology,https://scholar.google.com/citations?user=Di_HOTYAAAAJ&hl=en
2354966617,Juncen,Li,1,554,,
2355659792,Shijue,Huang,7,323,,
2355690228,Yikang,Yang,2,42,,
2355922357,Thien,Nguyen,2,14,,
2356016,Minh,Hoai,30,3281,,
2356307,C.,Langlotz,60,18545,,
2356415450,J.,Jose,49,8508,,
2356644,David,Losada,25,2359,,
2356766936,Yuan,Wang,2,21,,
2356867,Hanjiang,Lai,23,3582,,
2357080978,Rahmad,Mahendra,9,703,,
2357385,Kira,Radinsky,26,2802,,
2357549,Shi,Pu,8,337,,
2358097,Xiao,Zhang,42,5641,Purdue University,https://www.cs.purdue.edu/homes/zhang923/
2358187,Yaowei,Yan,7,213,,
2358258,Dejiao,Zhang,16,1127,,
2358346,Haiyong,Jiang,8,329,,
2358515,Gabriel,Murray,21,2635,,
2358774741,Licheng,Yu,3,104,,
2359197,Jinghui,Xiao,8,252,,
2359380329,Alexandra,Chouldechova,8,880,,
2359478554,Rashmi,Gangadharaiah,1,3,,
2359478556,Rashmi,Gangadharaiah,6,171,,
2359699622,Chu,Wang,1,26,,
2359832,Hongya,Wang,40,7061,,
2360173467,Elena,Tutubalina,4,45,,
2360290,J.,Dexter,11,340,,
2360482,Shohini,Bhattasali,7,220,,
23605827,Fenglong,Su,8,188,,
23608432,Chao-Chun,Hsu,10,465,University of Chicago,https://chaochunhsu.github.io
2361078,Mitesh,Khapra,38,5819,,
2361207693,Daniel,Haehn,1,3,,
2361258914,Nadav,Magar,0,0,,
2361574267,Raheel,Nawaz,9,383,,
2361778,Masashi,Toyoda,22,1686,,
2361828,Justin,Grimmer,26,6059,,
2362078,Hajira,Jabeen,16,1021,,
2362096110,Victor,Ruhle,1,43,,
23621402,Arihant,Gupta,3,38,,
2362210,Jannis,Bulian,11,862,,
2362276,Ekaterina,Shutova,36,5305,,
2362367,Kensen,Shi,14,7263,,
2362470054,Jingxuan,Tu,1,1,,
2362515093,Mengping,Li,1,27,,
2362534,Zhenzhong,Lan,21,8853,Westlake University,https://scholar.google.com/citations?hl=en&user=tlDABkgAAAAJ
2362609305,Chad,Atalla,1,8,,
2362620141,Marwa,Abdulhai,1,15,,
2362902,Shuangzhi,Wu,15,1385,,
2362960,Naomi,Saphra,13,1277,New York University,http://nsaphra.github.io/
2363413663,Yashen,Wang,5,132,,
2363413712,Yasheng,Wang,1,3,,
2363417908,Zelin,Shi,1,5,,
2363834493,Jennifer,Liang,3,254,,
2363901,Rabeeh,Mahabadi,11,930,,
2364073,M.,Nagata,32,4136,,
2364245572,Yijie,Zhou,1,7,,
2364338,Federico,Fancellu,13,409,,
23644119,Sawsan,Alqahtani,8,207,,
2364960426,Yining,Chen,2,65,,
2364960503,Yining,Chen,1,77,,
2365163,Rey-Long,Liu,11,332,,
2365206841,Paloma,Jeretic,2,241,,
2365740184,Alessandro,Roncone,4,124,,
2365900559,Ekaterina,Kochmar,7,437,,
2365900562,Ekaterina,Kochmar,7,204,,
2365900574,Ekaterina,Kochmar,1,6,,
2366013361,Wesley,Scivetti,0,0,,
2366073668,Jack,Merullo,2,24,,
2366249841,Ludmila,Dimitrova,1,1,,
2366489566,James,Fiacco,1,10,,
2366537084,Chris,Brockett,1,51,,
2366537102,Kristina,Toutanova,1,51,,
2366537364,Ke,Tran,1,51,,
2366557982,Yongbin,Li,7,372,,
2366771,Jessica,Huber,24,1773,,
2366890,Pablo,Duboue,12,1343,Universidad Nacional de Cordoba,http://duboue.net
2367054090,Alona,Sydorova,1,27,,
2367117591,Raheem,Sarwar,3,20,,
2367197291,Martin,Tutek,0,0,,
23672613,Yejin,Bang,13,4321,,
2367479011,Yufan,Guo,0,0,,
2367678887,Peng,Zhang,0,0,,
2367741063,Ricardo,Rei,0,0,,
2367821,Tomás,Kociský,14,9268,,
2368067,Barret,Zoph,43,72977,,
2368083069,Yasmin,Salehi,0,0,,
2368148,Radityo,Prasojo,12,436,,
2368275173,Jiacheng,Yang,0,0,,
2368470786,Jingtao,Wang,0,0,,
2368642,Daisuke,Kawahara,29,3798,,
2368668741,Yazheng,Yang,0,0,,
2370507,K.,Jia,53,12636,,
2370666,Ricardo,Usbeck,24,2407,InfAI e.V. Leipzig,http://aksw.org/RicardoUsbeck.html
2371317,J.,Neal,9,385,,
2372049,Caroline,Barrière,12,506,,
2372796,Michael,Niv,9,291,,
2372948,M.,Marge,18,1347,,
2374218,Jinpeng,Li,11,819,,
23752383,Margherita,Fanton,2,162,,
2376013,H.,Karnick,17,1052,,
2376388,Aaron,Jaech,15,812,,
2376699,Yeong-Ho,Yu,4,93,,
2377261,Pascal,Welke,11,848,,https://pwelke.de
2377829,Hoang-Quynh,Le,8,255,,
2378902,Yen-Chun,Chen,15,6298,Microsoft,
2378954,Xuezhe,Ma,30,8234,University of Southern California;Carnegie Mellon University,https://xuezhemax.github.io/
2379148,Jialu,Zhong,3,200,,
2379579,Luyao,Zhu,11,488,,
2379949,Fabienne,Braune,10,315,,
2382160,Mohammad,Elmi,2,67,,
2382193,Wonjae,Kim,10,2333,,
2382475,Zhaleh,Feizollahi,5,140,,
2383122,Kilho,Son,9,385,,
2383337,D.,Duchier,17,871,,
2384711,Chunting,Zhou,26,5159,Carnegie Mellon University,https://violet-zct.github.io/
2385665,Ken,Hanazawa,5,73,,
2386804,Muthu,Chandrasekaran,16,667,Amazon,https://www.linkedin.com/in/muthukumarc87/
2387338,M.,Mizukami,10,303,,
2387467,J.,Hershey,50,14200,,
23875711,Y.,Aono,13,515,,
2387872,Haichao,Zhu,10,398,Harbin Institute of Technology,
2389237,Shiori,Sagawa,15,9866,,
2389316,Yanqi,Zhou,25,25594,,
2389742,Patrick,Watrin,10,385,,
2389866,Yao,Wan,14,1489,,
2390150,Dekai,Wu,34,4976,,
2390951,Zuozhu,Liu,17,1225,,
2391370,Elissa,Redmiles,33,3164,,
2391802,Hanxiao,Liu,31,15176,Google Brain,https://quark0.github.io/
23923796,Emily,Sheng,10,1329,,
2392383,Fangli,Xu,13,1060,,
2392854,Zaharin,Yusoff,5,84,,
2393075,A.,Klementiev,17,1605,,
2393845,Georgios,Vardaxoglou,1,4,,
2394969,Laura,Kertz,8,667,,
2395143,Haoyi,Zhou,11,4603,,
2395588,I.,Guilherme,12,470,,
2395812,B.,Parmanto,38,4399,,
2396669,D.,Gillick,24,2860,,
2396681,D.,Eck,40,15392,,
2396787,Tim,Vieira,13,919,Johns Hopkins University,timvieira.github.io
2397000,N.,Yadwadkar,18,2154,,
2397264,Fangzhao,Wu,51,8448,,
2397286,Sharon,Salveter,10,1996,,
2398015,Zhanzhan,Cheng,21,2015,Zhejiang University;Hikvision Research Institute,
2398266,Tejaswini,Deoskar,10,290,,
23997890,D.,Ghalandari,7,375,,
2400138,N.,Mostafazadeh,12,2389,,
24009282,Rongxiang,Weng,13,1563,,https://wengrx.github.io
24015508,Leonard,Dahlmann,3,68,,
24018493,Zaixiang,Zheng,15,717,Nanjing University,
24018646,Yada,Zhu,19,1305,,
2401865,Jonas,Gehring,12,6405,,
2401976,Wenjie,Liu,34,5521,,
2402028,Francesca,Fallucchi,15,1228,,
24025563,Vikas,Raunak,17,5809,,
2402716,Colin,Raffel,55,58766,,
2403128,C.,Samuelsson,13,645,,
24031320,Tzu-Ray,Su,2,120,,
24036451,J.,Turner,2,206,,
2403712,A.,Akbik,15,3132,,
24043135,Pavel,Petrushkov,5,161,,
2404386,Lenhart,Schubert,35,4414,,
2404850,Xavier,Tannier,23,1853,Limics,http://xavier.tannier.free.fr/
2405075,Zhibin,Xiao,8,507,,
2405247,Krishnasuri,Narayanam,4,50,,
2405355,Rishab,Nithyanand,20,1992,,
24055426,Thomas,Zenkel,7,277,Lilt,
2405547,Wanzheng,Zhu,6,344,,
2405897,A.,Chuklin,16,1102,,
2406263,Damien,Teney,25,8701,University of Adelaide,https://www.damienteney.info/
24063113,Tharindu,Weerasooriya,5,84,Rochester Institute of Technology,cyrilw.com
2406435,Partha,Talukdar,15,1829,,
2406599,Navneet,Potti,7,382,,
2406799,Kathryn,Mazaitis,12,2208,,
24068173,Mario,Giulianelli,14,2844,University of Amsterdam,https://staff.fnwi.uva.nl/m.giulianelli
2407114,Jeffrey,Lund,6,157,,
2407240,K.,Demuth,35,4587,,
2407368,Abulhair,Saparov,11,1937,New York University,https://asaparov.org/
2407633,Pan,Du,15,956,,
2408671,Patrick,Ehlen,15,934,,
2408872,P.,Talukdar,42,8402,,
2409221,D.,Besemer,2,17,,
2409659,Shengxiang,Gao,13,458,,
2410276,A.,Appel,11,583,,
2410525,D.,Kiritsis,44,7079,,
2410839,A.,Budhiraja,32,4385,,
2410853,Pierre,Boullier,15,686,,
2410938,Songfang,Huang,32,4127,,
2410945,Vaiva,Imbrasaite,6,179,,
24118968,Shuhei,Kurita,8,418,,
2412398,Jiacong,He,3,221,,
2412497,Kyle,Mahowald,23,2860,The University of Texas at Austin,
2412559,Ehsaneddin,Asgari,17,1557,Data:Lab Munich,https://llp.berkeley.edu/asgari/
24128606,Binxing,Jiao,15,1528,,
2413105,L.,Miller,16,1338,,
2413697,Manas,Agarwal,4,41,,
2413759,S.,Anzaroot,7,240,,
2414040,B.,MacWhinney,78,29529,,
24140498,Guohao,Cai,11,1350,,
2414189,Holmer,Hemsen,7,3181,,
2414467,Lang-Chi,Yu,7,168,,
2415420,M.,Beckman,40,11250,,
2416433,Emmanuel,Bengio,18,2353,,
2416701,Daifeng,Li,15,758,,
2416786,Mats,Rooth,20,6551,,
2416851,Hongzhi,Yin,72,16277,,
2417051,T.,Polajnar,12,447,,
2417157,M.,Okurowski,8,436,,
2417334,Michael,Gamon,38,7683,,
2417706,Sebastian,Martschat,8,324,BASF SE,http://smartschat.de/
24178944,S.,Mohanty,21,4222,,
2418496,Chenwei,Zhang,22,2170,University of Illinois at Chicago,cwzhang.com
24194345,Peggy,Cellier,13,497,,
2419453,Gale,Lucas,36,6138,,
2419472,W.,Mao,24,2925,,
2419809,S.,Sun,20,3510,,
2420278,Gabriela,Ferraro,14,558,,
2420472,José,Gómez-Pérez,20,1804,,
2420608,Difei,Gao,17,1303,,
2420746,P.,Li,43,9802,,
2420973,Udhyakumar,Nallasamy,10,525,,
2421403,Shusaku,Sone,4,41,,
2421422,Ignacio,Cases,12,1212,,
2421691,Po-Sen,Huang,31,9877,,
2422046,Baoxing,Huai,18,785,,
2422519,Hamada,Zahera,6,128,Paderborn University,
2422597,Sudha,Bhingardive,6,144,,
2423089,Kam,Wong,2,24,,
2423168,Chengqing,Zong,40,6823,,
2423429,Seungju,Han,10,634,"Stanford, NVIDIA",seungjuhan.me
2423802,Chengcai,Chen,9,293,xiaoi Research,www.xiaoi.com
2424234,Beatrice,Santorini,17,11637,,
2424572,Gabriella,Lapesa,12,444,,
2424698,Minhao,Cheng,19,2429,Penn State,
2424877,A.,Babu,3,47,,
2425204,Yi-jie,Tang,5,122,,
2425578,L.,Karttunen,37,6190,,
2426278,Namit,Katariya,6,372,,
2426757,Hong-Han,Shuai,25,2106,,
24273380,Byungsoo,Jeon,8,191,,
2427350,Yankai,Lin,35,10325,"Wechat AI, Tencent Inc.",
2427516,Chenhui,Chu,21,2072,,
24277779,Felix,Wu,20,12990,,
2428034,C.,Bregler,40,14321,,
2428180,F.,Nooralahzadeh,8,374,,
2428338,Freddy,Choi,3,1015,,
2428823,Leonid,Karlinsky,24,2828,,
2428997,Ayushi,Dalmia,7,539,,
2429079,A.,Panter,37,7337,,
2429228,Graham,Horwood,5,153,Amazon,
2429664,L.,Dranca,7,165,,
2430084,Jan,Zottmann,13,640,,
24306996,Avijit,Vajpayee,4,113,,
24312899,Morris,Alper,5,54,,
24316216,B.,Bergen,33,3808,,
2432216,Rishita,Anubhai,10,4009,,
2432263,Shintaro,Harada,3,22,,
2432993,Hikaru,Yokono,7,241,,
24332839,Elisa,Ferracane,5,111,The University of Texas at Austin,http://elisa.ferracane.com
24339276,Jon,Gauthier,11,1438,"Department of Brain and Cognitive Sciences, Massachusetts Institute of Technology",http://foldl.me
2434621,Bogdan,Vasilescu,44,6177,,
2434849,A.,Riccardi,13,528,,
2434953,Xihong,Wu,15,1436,,
2435537,Matteo,Pagliardini,9,1159,EPFL,
24364033,Ronen,Tamari,11,307,,
2436967,Rudolf,Rosa,18,1536,Charles University,http://ufal.mff.cuni.cz/rudolf-rosa
2438114,Bogdan,Babych,15,797,University of Leeds,https://bogdanbabych.github.io
2438612,D.,Ghazi,8,455,,
2439607,Don,Blaheta,7,322,,
2440174,Ambedkar,Dukkipati,16,1214,,
2440178,Duy-Tin,Vo,7,1049,,
2440763,Malte,Gabsdil,11,356,,
2440840,Isaac,Persing,11,747,,
2441120,Ari,Kobren,10,510,,
2441459,Xiangrong,Zeng,14,1902,,
2441612,Pradit,Mittrapiyanuruk,10,280,,
2442523,Gerold,Hintz,6,213,,
2442662,Xiubo,Geng,28,4303,,
2443456,Shuangfei,Zhai,24,2728,,
2443490,Tim,Steuer,9,162,,
2444665,R.,Togneri,31,6789,,
2445273,B.,Ermiş,18,853,,
2445296,Royi,Ronen,9,650,,
2447541,N.,Ding,27,5590,,
2447610,Cen,Chen,12,620,East China Normal University,https://sites.google.com/site/chencenpersonalwebsite/
24477114,Tanmay,Sharma,7,90,,
2447740,C.,Culy,15,1094,,
2449135,Boris,Smus,7,1198,,
2449563,Kezhong,Lu,9,323,,
2450381,Jaydeep,Sen,10,500,,
2450508,Carlos,Gómez-Rodríguez,28,2557,Universidade da Coruña,http://www.grupolys.org/~cgomezr
2450694,Aaron,Phillips,7,154,,
24508084,Deshraj,Yadav,6,1329,Georgia Tech,https://deshraj.xyz
2450889,Baoyuan,Wang,23,2657,,
2451423,A.,Goldberg,29,3045,,
2451825,Gréta,Szatlóczki,6,387,,
2453967,Lasha,Abzianidze,12,734,Utrecht University,naturallogic.pro
2454540,Eiji,Sawamura,4,35,,
2454631,S.,Safier,3,84,,
2454640,Honghai,Yu,5,218,,
2455546,T.,Marghetis,13,757,,
2456863,Martin,Jaggi,54,21844,EPFL,https://people.epfl.ch/martin.jaggi/?lang=en
2457452,Kuang-chih,Lee,24,6092,,
2457504,J.,Tree,27,4319,,
2457643,Rashmi,Sankepally,4,31,,
2457790,Jiaqi,Mu,5,396,,
2457835,E.,Chng,20,1491,,
2458308,George,Foster,39,6509,,
2458509,Irina,Matveeva,7,1119,,
2459642,Preethi,Vaidyanathan,6,122,,
2459919,Nivvedan,Senthamilselvan,1,39,,
2460389,Tom,Lai,9,252,,
2460849,Ioannis,Antonoglou,20,80661,,
2461112,Zhipeng,Luo,27,2009,,
2461655,Amita,Misra,10,369,,
2461713,Xueguang,Ma,21,3526,University of Waterloo,https://mxueguang.github.io/
2462253,C.,Schmid,147,115221,,
2462276,Franck,Dernoncourt,38,6692,Adobe Research,http://francky.me
2462516,Shagun,Sodhani,18,2079,,https://shagunsodhani.com
2462591,Ruifan,Li,19,3499,,
2462957,Yeonju,Ro,5,93,,
2463290,Alice,Oh,29,4025,KAIST,http://uilab.kr
2463750,Wenliang,Chen,28,2945,,
2463914,T.,Kehler,5,127,,
24640560,Milton,King,5,110,,
2464133,B.,Sznajder,12,708,,
2464164,N.,Sadeh,69,18232,,
2464187,T.,Lombrozo,37,6121,,
2464516,Nicolai,Erbs,7,128,,
2464550,Margaret,Roberts,28,10328,,
24648133,Naman,Bansal,4,148,IIT Gandhinagar,https://bnaman50.github.io/
2464929,Mika,Juuti,9,1581,,
2465314,D.,Bogdanova,9,598,,
2465316,Manu,Kapur,32,5339,,
2465318,M.,Blois,28,15695,,
2465392,Ehsan,Emadzadeh,7,277,,
2465658,Patrick,Xia,16,2093,Johns Hopkins University,https://www.cs.jhu.edu/~paxia/
2465794,Nikesh,Garera,12,626,,
2465856,Yen-Chia,Hsu,11,342,,
2467369,Chi-Chun,Lee,28,6772,,
2467444,Jidong,Zhai,28,3464,,
2467508,Tal,Linzen,39,6876,,
2467676,Liviu,Dinu,19,1717,,
2467894,Wei-Lwun,Lu,8,753,,
2468213,Toshinori,Miyoshi,9,227,,
2468306,Hongteng,Xu,28,3438,Renmin University of China,https://hongtengxu.github.io
2468732,Z.,Žabokrtský,29,3442,,
2468885,M.,Templeton,11,762,,
2469250,Thushari,Atapattu,13,593,,
24694433,Daniil,Sorokin,9,568,Amazon,https://daniilsorokin.github.io
2469966,Roxana,Girju,33,4703,,
2470429,Don,Tuggener,9,338,,
2470445,Axel,Maroudas,2,122,,
2470510,Revanth,Rameshkumar,2,51,,
2470518,Cristina,Cornelio,11,507,IBM Research,
2470888,Junjie,Zhai,4,259,,
2470890,Seyed,Kazemi,16,2637,,
2471699,Emily,Bender,29,9857,University of Washington,http://faculty.washington.edu/ebender
2472657,Goran,Glavas,32,3797,,
2472759,F.,Jelinek,48,22138,,
2473054,R.,Goldman,36,4493,,
2473173,Karol,Grzegorczyk,5,70,"ADAPT Centre, Trinity College Dublin",
2473935,A.,Sankaran,20,1108,,
2474650,R.,Mercer,40,19425,,
24749412,Saiping,Guan,15,982,,
2475227,Safiyyah,Saleem,10,1849,,
2475437,Zhuyun,Dai,23,6917,Carnegie Mellon University,http://www.cs.cmu.edu/~zhuyund/index.html
2475831,Yung-Sung,Chuang,17,2150,,
2476503,Huawei,Shen,43,8183,,
2476529,S.,Young,41,5268,,
2476811,Cem,Bozsahin,3,104,,
2477428,Peter,Izsak,9,888,Microsoft,https://peteriz.github.io/
2477658,Yunfang,Wu,18,877,,
24778462,Tommi,Grondahl,3,47,,
2477939,Ashutosh,Modi,22,1587,IIT Kanpur,https://ashutosh-modi.github.io
24780166,Yunjie,Ji,8,271,,
2478227,Maxime,Cordy,26,2245,,
