researcher_id,first_name,last_name
~Zhi_Jin1,Zhi,Jin
~Junqing_He1,Junqing,He
~Kunhao_Pan1,Kunhao,Pan
~Xiaoqun_Dong1,Xiaoqun,Dong
~Zhuoyang_Song1,Zhuoyang,Song
,LiuYiBo,LiuYiBo
,Qianguosun,Qianguosun
~Yuxin_Liang1,Yuxin,Liang
~Hao_Wang1,Hao,Wang
~Zhang1,Enming,Zhang
~Jiaxing_Zhang1,Jiaxing,Zhang
~Kechi_Zhang1,Kechi,Zhang
~Jia_Li1,Jia,Li
~Ge_Li1,Ge,Li
,Xianjie,Shi
~Zhi_Jin1,Zhi,Jin
~Ziru_Chen1,Ziru,Chen
~Michael_White1,Michael,White
~Ray_Mooney1,Ray,Mooney
~Ali_Payani1,Ali,Payani
~Yu_Su1,Yu,Su
~Huan_Sun1,Huan,Sun
~Mihir_Parmar1,Mihir,Parmar
~Nisarg_Patel1,Nisarg,Patel
~Neeraj_Varshney1,Neeraj,Varshney
,Mutsumi,Nakamura
~Man_Luo1,Man,Luo
~Santosh_Mashetty1,Santosh,Mashetty
~Arindam_Mitra1,Arindam,Mitra
~Chitta_Baral1,Chitta,Baral
,Ruohao,Guo
,Wei,Xu
,Alan,Ritter
,Yao,Dou
,Isadora,Krsek
,Tarek,Naous
,Anubha,Kabra
,Sauvik,Das
,Alan,Ritter
,Wei,Xu
,Zihao,Lin
,Mohammad,Beigi
,Hongxuan,Li
,Yufan,Zhou
,Yuxiang,Zhang
,Qifan,Wang
,Wenpeng,Yin
,Lifu,Huang
,Vaidehi,Patil
,Leonardo F. R.,Ribeiro
,Mengwen,Liu
,Mohit,Bansal
,Markus,Dreyer
,Norah,Alzahrani
,Hisham,Alyahya
,Yazeed,Alnumay
,Sultan,AlRashed
,Shaykhah,Alsubaie
,Yousef,Almushayqih
,Faisal,Mirza
,Nouf,Alotaibi
,Nora,Al-Twairesh
,Areeb,Alowisheq
,M Saiful,Bari
,Haidar,Khan
,Helia,Hashemi
,Jason,Eisner
,Corby,Rosset
,Benjamin,Van Durme
,Chris,Kedzie
,Xiaomeng,Zhu
,Robert,Frank
,Adyasha,Maharana
,Dong-Ho,Lee
,Sergey,Tulyakov
,Mohit,Bansal
,Francesco,Barbieri
,Yuwei,Fang
,Jinghan,Zhang
,Xiting,Wang
,Yiqiao,Jin
,Changyu,Chen
,Xinhao,Zhang
,Kunpeng,Liu
,Jonathan,Zheng
,Alan,Ritter
,Wei,Xu
,Greg,Hanneman
,Natawut,Monaikul
,Taichi,Nakatani
,Bilgehan,Sel
,Priya,Shanmugasundaram
,Mohammad,Kachuee
,Kun,Zhou
,Ruoxi,Jia
,Ming,Jin
,Enshi,Zhang
,Rafael,Trujillo
,Christian,Poellabauer
,Jerome,Ramos
,Hossein A.,Rahmani
,Xi,Wang
,Xiao,Fu
,Aldo,Lipani
,Hope,Schroeder
,Deb,Roy
,Jad,Kabbara
,Yue,Yu
,Jiaming,Shen
,Tianqi,Liu
,Zhen,Qin
,Jing Nathan,Yan
,Jialu,Liu
,Chao,Zhang
,Michael,Bendersky
,Shanshan,Wang
,Derek,Wong
,Jingming,Yao
,Lidia,Chao
,Pratyush,Maini
,Skyler,Seto
,Richard,Bai
,David,Grangier
,Yizhe,Zhang
,Navdeep,Jaitly
,Junda,Wu
,Tong,Yu
,Xiang,Chen
,Haoliang,Wang
,Ryan,Rossi
,Sungchul,Kim
,Anup,Rao
,Julian,McAuley
,Dou,Hu
,Lingwei,Wei
,Wei,Zhou
,Songlin,Hu
,Virginia,Felkner
,Jennifer,Thompson
,Jonathan,May
~Martin_Riddell1,Martin,Riddell
~Ansong_Ni1,Ansong,Ni
~Arman_Cohan1,Arman,Cohan
~Rishabh_Bhardwaj1,Rishabh,Bhardwaj
,Duc Anh,Do
~Soujanya_Poria1,Soujanya,Poria
~Alexander_Spangher1,Alexander,Spangher
~Serdar_Tumgoren1,Serdar,Tumgoren
~Ben_Welsh1,Ben,Welsh
~Nanyun_Peng1,Nanyun,Peng
~Emilio_Ferrara1,Emilio,Ferrara
~Jonathan_May1,Jonathan,May
~Mohammad_Dehghan1,Mohammad,Dehghan
,Mohammad,Alomrani
~Sunyam_Bagga1,Sunyam,Bagga
,David,Alfonso-Hermelo
~Khalil_Bibi1,Khalil,Bibi
~Abbas_Ghaddar1,Abbas,Ghaddar
~Yingxue_Zhang1,Yingxue,Zhang
~Xiaoguang_Li1,Xiaoguang,Li
,Jianye,Hao
~Qun_Liu1,Qun,Liu
~Jimmy_Lin1,Jimmy,Lin
~Boxing_Chen1,Boxing,Chen
~Prasanna_Parthasarathi1,Prasanna,Parthasarathi
~Mahdi_Biparva1,Mahdi,Biparva
~Mehdi_Rezagholizadeh1,Mehdi,Rezagholizadeh
~Li1,Shengzhi,Li
~Rongyu_Lin1,Rongyu,Lin
~Shichao_Pei1,Shichao,Pei
,Jiachen,Zhao
~Wenlong_Zhao1,Wenlong,Zhao
~Andrew_Drozdov1,Andrew,Drozdov
~Benjamin_Rozonoyer1,Benjamin,Rozonoyer
,Md Arafat,Sultan
,Jay-Yoon,Lee
~Mohit_Iyyer1,Mohit,Iyyer
,Andrew,McCallum
~Sangwon_Yu1,Sangwon,Yu
~Changmin_Lee1,Changmin,Lee
~Hojin_Lee1,Hojin,Lee
~Sungroh_Yoon1,Sungroh,Yoon
,Danlu,Chen
~Freda_Shi1,Freda,Shi
~Aditi_Agarwal1,Aditi,Agarwal
~Jacobo_Myerston1,Jacobo,Myerston
,Taylor,Berg-Kirkpatrick
~Ming_Li1,Ming,Li
~Yong_Zhang1,Yong,Zhang
,Shwai,He
~Zhitao_Li1,Zhitao,Li
~Hongyu_Zhao1,Hongyu,Zhao
~Jianzong_Wang1,Jianzong,Wang
~Ning_Cheng1,Ning,Cheng
~Tianyi_Zhou1,Tianyi,Zhou
~Peiqi_Sui1,Peiqi,Sui
~Eamon_Duede1,Eamon,Duede
~Sophie_Wu1,Sophie,Wu
,Richard,So
~Wei_Zhu1,Wei,Zhu
~Aaron_Tian1,Aaron,Tian
~Congrui_Yin1,Congrui,Yin
~Yuan_Ni1,Yuan,Ni
~Xiaoling_Wang1,Xiaoling,Wang
,Guotong,Xie
~Tingkai_Liu1,Tingkai,Liu
~Yunzhe_Tao1,Yunzhe,Tao
~Haogeng_Liu1,Haogeng,Liu
~Qihang_Fang1,Qihang,Fang
~Ding_Zhou1,Ding,Zhou
~Huaibo_Huang1,Huaibo,Huang
~Ran_He1,Ran,He
~Hongxia_Yang1,Hongxia,Yang
~Yi_Zeng1,Yi,Zeng
~Lin1,Hongpeng,Lin
~Jingwen_Zhang1,Jingwen,Zhang
~Diyi_Yang1,Diyi,Yang
~Ruoxi_Jia1,Ruoxi,Jia
~Weiyan_Shi1,Weiyan,Shi
~Adithya_Bhaskar1,Adithya,Bhaskar
~Dan_Friedman1,Dan,Friedman
~Danqi_Chen1,Danqi,Chen
~Lei_Li1,Lei,Li
~Yuqi_Wang1,Yuqi,Wang
~Runxin_Xu1,Runxin,Xu
~Peiyi_Wang1,Peiyi,Wang
~Xiachong_Feng1,Xiachong,Feng
~Lingpeng_Kong1,Lingpeng,Kong
~Qi_Liu1,Qi,Liu
~Chenxin_An1,Chenxin,An
~Shansan_Gong1,Shansan,Gong
~Ming_Zhong1,Ming,Zhong
~Xingjian_Zhao1,Xingjian,Zhao
~Li1,Mukai,Li
~Jun_Zhang1,Jun,Zhang
~Lingpeng_Kong1,Lingpeng,Kong
~Xipeng_Qiu1,Xipeng,Qiu
~Fahim_Faisal1,Fahim,Faisal
,Orevaoghene,Ahia
~Aarohi_Srivastava1,Aarohi,Srivastava
~Kabir_Ahuja1,Kabir,Ahuja
~David_Chiang1,David,Chiang
~Yulia_Tsvetkov1,Yulia,Tsvetkov
~Antonios_Anastasopoulos1,Antonios,Anastasopoulos
~Zhouhao_Sun1,Zhouhao,Sun
~Li_Du1,Li,Du
~Xiao_Ding1,Xiao,Ding
~Yixuan_Ma1,Yixuan,Ma
~Yang_Zhao1,Yang,Zhao
~Kaitao_Qiu1,Kaitao,Qiu
~Ting_Liu1,Ting,Liu
~Bing_Qin1,Bing,Qin
~Qisen_Yang1,Qisen,Yang
,Zekun,Wang
~Honghui_Chen1,Honghui,Chen
,Shenzhi,Wang
~Yifan_Pu1,Yifan,Pu
~Xin_Gao1,Xin,Gao
,Wenhao,Huang
~Shiji_Song1,Shiji,Song
~Gao_Huang1,Gao,Huang
~Mingxin_Li1,Mingxin,Li
~Richong_Zhang1,Richong,Zhang
~Zhijie_Nie1,Zhijie,Nie
,Tatsuki,Kuribayashi
,Ryo,Ueda
,Ryo,Yoshida
,Yohei,Oseki
,Ted,Briscoe
,Timothy,Baldwin
,Jintian,Zhang
,Xin,Xu
,Ningyu,Zhang
,Ruibo,Liu
,Bryan,Hooi
,Shumin,Deng
,Tianshuo,Zhou
,Sen,Mei
,Xinze,Li
,Zhenghao,Liu
,Chenyan,Xiong
,Zhiyuan,Liu
,Yu,Gu
,Ge,Yu
,Chun Hei,Lo
,Wai,Lam
,Hong,Cheng
,Guy,Emerson
,Aryaman,Arora
,Dan,Jurafsky
,Christopher,Potts
,Shangbin,Feng
,Weijia,Shi
,Yike,Wang
,Wenxuan,Ding
,Vidhisha,Balachandran
,Yulia,Tsvetkov
,Julie,Kallini
,Isabel,Papadimitriou
,Richard,Futrell
,Kyle,Mahowald
,Christopher,Potts
,Liang,Lu
,Peirong,Xie
,David,Mortensen
,Marco,Gaido
,Sara,Papi
,Matteo,Negri
,Luisa,Bentivogli
,Roshan,Sharma
,Suwon,Shon
,Mark,Lindsey
,Hira,Dhamyal
,Bhiksha,Raj
,Zihan,Liao
,Hang,Yu
,Jianguo,Li
,Jun,Wang
,Wei,Zhang
,Salman,Elgamal
,Ossama,Obeid
,Mhd,Kabbani
,Go,Inoue
,Nizar,Habash
,Ivan,Vykopal
,Matúš,Pikuliak
,Ivan,Srba
,Robert,Moro
,Dominik,Macko
,Maria,Bielikova
,Junhao,Zheng
,Shengjie,Qiu
,Qianli,Ma
,Andreas,Waldis
,Yufang,Hou
,Iryna,Gurevych
,Samuel,Cahyawijaya
,Holy,Lovenia
,Fajri,Koto
,Rifki,Putri
,Wawan,Cenggoro
,Jhonson,Lee
,Salsabil,Akbar
,Emmanuel,Dave
,Nuurshadieq,Nuurshadieq
,Muhammad,Mahendra
,Rr,Putri
,Bryan,Wilie
,Genta,Winata
,Alham,Aji
,Ayu,Purwarianti
,Pascale,Fung
,Steven,Bird
,Xiaoyang,Chen
,Ben,He
,Hongyu,Lin
,Xianpei,Han
,Tianshu,Wang
,Boxi,Cao
,Le,Sun
,Yingfei,Sun
,Julen,Etxaniz
,Oscar,Sainz
,Naiara,Miguel
,Itziar,Aldabe
,German,Rigau
,Eneko,Agirre
,Aitor,Ormazabal
,Mikel,Artetxe
,Aitor,Soroa
,Michael,Hahn
,Mark,Rofin
~Yan1,Haoqiu,Yan
~Yongxin_Zhu1,Yongxin,Zhu
~Kai_Zheng1,Kai,Zheng
~Bing_Liu1,Bing,Liu
~Haoyu_Cao1,Haoyu,Cao
~Deqiang_Jiang1,Deqiang,Jiang
~Xu1,Linli,Xu
~Indraneil_Paul1,Indraneil,Paul
~Goran_Glavaš1,Goran,Glavaš
,Iryna,Gurevych
~Rochelle_Choenni1,Rochelle,Choenni
~Anne_Lauscher1,Anne,Lauscher
~Ekaterina_Shutova1,Ekaterina,Shutova
~Tomasz_Limisiewicz1,Tomasz,Limisiewicz
~Terra_Blevins1,Terra,Blevins
~Hila_Gonen1,Hila,Gonen
,Orevaoghene,Ahia
~Luke_Zettlemoyer1,Luke,Zettlemoyer
~Joel_Niklaus1,Joel,Niklaus
~Veton_Matoshi1,Veton,Matoshi
~Matthias_Stürmer1,Matthias,Stürmer
~Ilias_Chalkidis1,Ilias,Chalkidis
~Daniel_Ho1,Daniel,Ho
~Haolin_Deng1,Haolin,Deng
~Chang_Wang1,Chang,Wang
~li_xin1,Li,Xin
~Dezhang_Yuan1,Dezhang,Yuan
~Junlang_Zhan1,Junlang,Zhan
~Tian_Zhou1,Tian,Zhou
~Jin_Ma1,Jin,Ma
~Jun_Gao1,Jun,Gao
~Ruifeng_Xu1,Ruifeng,Xu
~Nadav_Borenstein1,Nadav,Borenstein
~Anej_Svete1,Anej,Svete
,Robin,Chan
~Josef_Valvoda1,Josef,Valvoda
~Franz_Nowak1,Franz,Nowak
~Isabelle_Augenstein1,Isabelle,Augenstein
~Eleanor_Chodroff1,Eleanor,Chodroff
~Ryan_Cotterell1,Ryan,Cotterell
~Behzad_Shayegh1,Behzad,Shayegh
~Yuqiao_Wen1,Yuqiao,Wen
~Lili_Mou1,Lili,Mou
~Fengqing_Jiang1,Fengqing,Jiang
~Zhangchen_Xu1,Zhangchen,Xu
~Luyao_Niu1,Luyao,Niu
~Zhen_Xiang1,Zhen,Xiang
~Bhaskar_Ramasubramanian1,Bhaskar,Ramasubramanian
~Bo_Li1,Bo,Li
~Radha_Poovendran1,Radha,Poovendran
~Chen_Qian1,Chen,Qian
~Wei_Liu1,Wei,Liu
~Hongzhang_Liu1,Hongzhang,Liu
~Nuo_Chen1,Nuo,Chen
~Yufan_Dang1,Yufan,Dang
~Jiahao_Li1,Jiahao,Li
~Cheng_Yang1,Cheng,Yang
~Weize_Chen1,Weize,Chen
~Yusheng_Su1,Yusheng,Su
~Xin_Cong1,Xin,Cong
~Juyuan_Xu1,Juyuan,Xu
~dahai_li1,Dahai,Li
~Zhiyuan_Liu1,Zhiyuan,Liu
~Maosong_Sun1,Maosong,Sun
~Jingxuan_Han1,Jingxuan,Han
~Quan_Wang1,Quan,Wang
~Zikang_Guo1,Zikang,Guo
~Benfeng_Xu1,Benfeng,Xu
~Licheng_Zhang1,Licheng,Zhang
,Zhendong,Mao
~Zaibin_Zhang1,Zaibin,Zhang
~Yongting_Zhang1,Yongting,Zhang
~Lijun_Li1,Lijun,Li
~Hongzhi_Gao1,Hongzhi,Gao
~Lijun_Wang1,Lijun,Wang
~Huchuan_Lu1,Huchuan,Lu
~Feng_Zhao1,Feng,Zhao
,Yu,Qiao
~Jing_Shao1,Jing,Shao
~Dongjin_Kang1,Dongjin,Kang
,Sunghwan,Kim
~Taeyoon_Kwon1,Taeyoon,Kwon
~Moon1,Seungjun,Moon
~Hyunsouk_Cho1,Hyunsouk,Cho
~Youngjae_Yu1,Youngjae,Yu
~Dongha_Lee1,Dongha,Lee
~Jinyoung_Yeo1,Jinyoung,Yeo
~Xinrong_Zhang1,Xinrong,Zhang
~Yingfa_Chen1,Yingfa,Chen
~shengding_hu1,Shengding,Hu
~Xu1,Zihang,Xu
~Junhao_Chen1,Junhao,Chen
,Moo,Hao
~Xu_Han1,Xu,Han
,Zhen,Thai
~Shuo_Wang1,Shuo,Wang
~Zhiyuan_Liu1,Zhiyuan,Liu
~Maosong_Sun1,Maosong,Sun
~Tharindu_Madusanka1,Tharindu,Madusanka
,Ian,Pratt-Hartmann
,Riza,Batista-Navarro
,Paul,Röttger
~Valentin_Hofmann1,Valentin,Hofmann
,Valentina,Pyatkin
~Musashi_Hinck1,Musashi,Hinck
,Hannah,Kirk
~Hinrich_Schuetze1,Hinrich,Schuetze
,Dirk,Hovy
~Giovanni_Puccetti1,Giovanni,Puccetti
~Anna_Rogers1,Anna,Rogers
~Chiara_Alzetta1,Chiara,Alzetta
,Felice,Dell’Orletta
,Andrea,Esuli
~Mosh_Levy1,Mosh,Levy
~Alon_Jacoby1,Alon,Jacoby
~Yoav_Goldberg1,Yoav,Goldberg
,Yue,Wang
,Qiliang,Liang
,Yaqi,Yin
,Hansi,Wang
,Yang,Liu
,Chris,Wendler
,Veniamin,Veselovsky
,Giovanni,Monea
,Robert,West
,Xingyuan,Pan
,Luyang,Huang
,Liyan,Kang
,Zhicheng,Liu
,Yu,Lu
,Shanbo,Cheng
,Yulia,Otmakhova
,Shima,Khanehzar
,Lea,Frermann
,FangFang,Li
,Cheng,Huang
,PuZhen,Su
,Jie,Yin
,Dennis,Ulmer
,Martin,Gubri
,Hwaran,Lee
,Sangdoo,Yun
,Seong,Oh
,Jiaxi,Yang
,Binyuan,Hui
,Min,Yang
,Bailin,Wang
,Bowen,Li
,Binhua,Li
,Fei,Huang
,Yongbin,Li
,Wenda,Xu
,Guanglei,Zhu
,Xuandong,Zhao
,Liangming,Pan
,Lei,Li
,William,Wang
,Chihiro,Taguchi
,David,Chiang
,Nina,Rimsky
,Nick,Gabrieli
,Julian,Schulz
,Meg,Tong
,Evan,Hubinger
,Alexander,Turner
,Nian,Li
,Chen,Gao
,Mingyu,Li
,Yong,Li
,Qingmin,Liao
,Zhexin,Zhang
,Leqi,Lei
,Lindong,Wu
,Rui,Sun
,Yongkang,Huang
,Chong,Long
,Xiao,Liu
,Xuanyu,Lei
,Jie,Tang
,Minlie,Huang
,Haisu,Guan
,Huanxin,Yang
,Xinyu,Wang
,Shengwei,Han
,Yongge,Liu
,Lianwen,Jin
,Xiang,Bai
,Yuliang,Liu
,Wai-Chung,Kwan
,Xingshan,Zeng
,Yufei,Wang
,Yusen,Sun
,Liangyou,Li
,Yuxin,Jiang
,Lifeng,Shang
,Qun,Liu
,Kam-Fai,Wong
,Jaavid,J
,Raj,Dabre
,Aswanth,M
,Jay,Gala
,Thanmay,Jayakumar
,Ratish,Puduppully
,Anoop,Kunchukuttan
,Pietro,Lesci
,Clara,Meister
,Thomas,Hofmann
,Andreas,Vlachos
,Tiago,Pimentel
,Jiasheng,Si
,Yibo,Zhao
,Yingjie,Zhu
,Haiyang,Zhu
~Lu1,Wenpeng,Lu
,Deyu,Zhou
,Christian,Tomani
,David,Vilar
,Markus,Freitag
~Colin_Cherry1,Colin,Cherry
~Subhajit_Naskar1,Subhajit,Naskar
~Mara_Finkelstein1,Mara,Finkelstein
~Xavier_Garcia1,Xavier,Garcia
~Daniel_Cremers1,Daniel,Cremers
,Jan-Christoph,Klie
~Juan_Haladjian1,Juan,Haladjian
~Marc_Kirchner1,Marc,Kirchner
~Rahul_Nair1,Rahul,Nair
~Chenye_Zhao1,Chenye,Zhao
~Cornelia_Caragea1,Cornelia,Caragea
~Kayo_Yin1,Kayo,Yin
~Terry_Regier1,Terry,Regier
~Dan_Klein1,Dan,Klein
~Luca_Soldaini1,Luca,Soldaini
~Rodney_Kinney1,Rodney,Kinney
~Akshita_Bhagia1,Akshita,Bhagia
~Dustin_Schwenk1,Dustin,Schwenk
~David_Atkinson1,David,Atkinson
~Russell_Authur1,Russell,Authur
~Ben_Bogin1,Ben,Bogin
,Khyathi,Chandu
~Jennifer_Dumas1,Jennifer,Dumas
~Yanai_Elazar1,Yanai,Elazar
~Valentin_Hofmann1,Valentin,Hofmann
,Ananya,Jha
~Sachin_Kumar1,Sachin,Kumar
~Li_Lucy1,Li,Lucy
~Xinxi_Lyu1,Xinxi,Lyu
~Nathan_Lambert1,Nathan,Lambert
,Ian,Magnusson
~Jacob_Morrison1,Jacob,Morrison
~Niklas_Muennighoff1,Niklas,Muennighoff
~Aakanksha_Naik1,Aakanksha,Naik
~Crystal_Nam1,Crystal,Nam
~Matthew_Peters1,Matthew,Peters
~Abhilasha_Ravichander1,Abhilasha,Ravichander
~Kyle_Richardson1,Kyle,Richardson
,Zejiang,Shen
~Emma_Strubell1,Emma,Strubell
~Nishant_Subramani1,Nishant,Subramani
~Oyvind_Tafjord1,Oyvind,Tafjord
,Evan,Walsh
~Luke_Zettlemoyer1,Luke,Zettlemoyer
~Noah_Smith1,Noah,Smith
~Hannaneh_Hajishirzi1,Hannaneh,Hajishirzi
~Iz_Beltagy1,Iz,Beltagy
~Dirk_Groeneveld1,Dirk,Groeneveld
~Jesse_Dodge1,Jesse,Dodge
~Kyle_Lo1,Kyle,Lo
~Dirk_Groeneveld1,Dirk,Groeneveld
~Iz_Beltagy1,Iz,Beltagy
,Evan,Walsh
~Akshita_Bhagia1,Akshita,Bhagia
~Rodney_Kinney1,Rodney,Kinney
~Oyvind_Tafjord1,Oyvind,Tafjord
,Ananya,Jha
~Hamish_Ivison1,Hamish,Ivison
,Ian,Magnusson
~Yizhong_Wang1,Yizhong,Wang
~Shane_Arora1,Shane,Arora
~David_Atkinson1,David,Atkinson
~Russell_Authur1,Russell,Authur
,Khyathi,Chandu
~Arman_Cohan1,Arman,Cohan
~Jennifer_Dumas1,Jennifer,Dumas
~Yanai_Elazar1,Yanai,Elazar
~Yuling_Gu1,Yuling,Gu
~Jack_Hessel1,Jack,Hessel
~Tushar_Khot1,Tushar,Khot
~William_Merrill1,William,Merrill
~Jacob_Morrison1,Jacob,Morrison
~Niklas_Muennighoff1,Niklas,Muennighoff
~Aakanksha_Naik1,Aakanksha,Naik
~Crystal_Nam1,Crystal,Nam
~Matthew_Peters1,Matthew,Peters
,Valentina,Pyatkin
~Abhilasha_Ravichander1,Abhilasha,Ravichander
~Dustin_Schwenk1,Dustin,Schwenk
~Saurabh_Shah1,Saurabh,Shah
~William_Smith1,William,Smith
~Emma_Strubell1,Emma,Strubell
~Nishant_Subramani1,Nishant,Subramani
~Mitchell_Wortsman1,Mitchell,Wortsman
~Pradeep_Dasigi1,Pradeep,Dasigi
~Nathan_Lambert1,Nathan,Lambert
~Kyle_Richardson1,Kyle,Richardson
~Luke_Zettlemoyer1,Luke,Zettlemoyer
~Jesse_Dodge1,Jesse,Dodge
~Kyle_Lo1,Kyle,Lo
~Luca_Soldaini1,Luca,Soldaini
~Noah_Smith1,Noah,Smith
~Hannaneh_Hajishirzi1,Hannaneh,Hajishirzi
~Zhanhui_Zhou1,Zhanhui,Zhou
~Jie_Liu1,Jie,Liu
~Zhichen_Dong1,Zhichen,Dong
~Jiaheng_Liu1,Jiaheng,Liu
~Chao_Yang1,Chao,Yang
,Wanli,Ouyang
,Yu,Qiao
,Mohammed Safi Ur Rahman,Khan
~Priyam_Mehta1,Priyam,Mehta
~Ananth_Sankar1,Ananth,Sankar
~Umashankar_Kumaravelan1,Umashankar,Kumaravelan
~Sumanth_Doddapaneni1,Sumanth,Doddapaneni
~Suriyaprasaad_B1,Suriyaprasaad,B
,Varun,G
~Sparsh_Jain1,Sparsh,Jain
~Anoop_Kunchukuttan1,Anoop,Kunchukuttan
~Pratyush_Kumar1,Pratyush,Kumar
~Raj_Dabre1,Raj,Dabre
,Mitesh M.,Khapra
,Xiaolong,Wang
~Yile_Wang1,Yile,Wang
~Yuanchi_Zhang1,Yuanchi,Zhang
~Fuwen_Luo1,Fuwen,Luo
~Peng_Li1,Peng,Li
~Maosong_Sun1,Maosong,Sun
~Yang_Liu1,Yang,Liu
,Ahmet,Üstün
,Viraat,Aryabumi
,Zheng,Yong
,Wei-Yin,Ko
,Daniel,D’souza
,Gbemileke,Onilude
,Neel,Bhandari
,Shivalika,Singh
,Hui-Lee,Ooi
,Amr,Kayid
,Freddie,Vargus
,Phil,Blunsom
,Shayne,Longpre
,Niklas,Muennighoff
,Marzieh,Fadaee
,Julia,Kreutzer
,Sara,Hooker
,Peiwen,Yuan
,Shaoxiong,Feng
,Yiwei,Li
,Xinglin,Wang
,Boyuan,Pan
,Heda,Wang
,Yao,Hu
,Kan,Li
,Zhuang,Chen
,Jincenzi,Wu
,Jinfeng,Zhou
,Bosi,Wen
,Guanqun,Bi
,Gongyao,Jiang
,Yaru,Cao
,Mengting,Hu
,Yunghwei,Lai
,Zexuan,Xiong
,Minlie,Huang
,Jincenzi,Wu
,Zhuang,Chen
,Jiawen,Deng
,Sahand,Sabour
,Helen,Meng
,Minlie,Huang
,Silvia,Casola
,Simona,Frenda
,Soda Marem,Lo
,Erhan,Sezerer
,Antonio,Uva
,Valerio,Basile
,Cristina,Bosco
,Alessandro,Pedrani
,Chiara,Rubagotti
,Viviana,Patti
,Davide,Bernardi
,Harsh,Trivedi
,Tushar,Khot
,Mareike,Hartmann
,Ruskin,Manku
,Vinty,Dong
,Edward,Li
,Shashank,Gupta
,Ashish,Sabharwal
,Niranjan,Balasubramanian
,Chuanyang,Jin
,Yutong,Wu
,Jing,Cao
,Jiannan,Xiang
,Yen-Ling,Kuo
,Zhiting,Hu
,Tomer,Ullman
,Antonio,Torralba
,Joshua,Tenenbaum
,Tianmin,Shu
,Yilun,Zhao
,Yitao,Long
,Hongjun,Liu
,Ryo,Kamoi
,Linyong,Nan
,Lyuhao,Chen
,Yixin,Liu
,Xiangru,Tang
,Rui,Zhang
,Arman,Cohan
,Michael J,Ryan
,William,Held
,Diyi,Yang
,Arkadiy,Saakyan
,Smaranda,Muresan
,Davis,Yoshida
,Kartik,Goyal
,Kevin,Gimpel
,Stefano,Perrella
,Lorenzo,Proietti
,Alessandro,Scirè
,Edoardo,Barba
,Roberto,Navigli
,Roberto,Navigli
,Marco,Lo Pinto
,Pasquale,Silvestri
,Dennis,Rotondi
,Simone,Ciciliano
,Alessandro,Scirè
,Rongwu,Xu
,Brian,Lin
,Shujian,Yang
~Zhang1,Tianqi,Zhang
,Weiyan,Shi
~Zhang1,Tianwei,Zhang
,Zhixuan,Fang
~WeiXu1,Wei,Xu
,Han,Qiu
~Jiaqi_Li1,Jiaqi,Li
~Mengmeng_Wang1,Mengmeng,Wang
~Zilong_Zheng1,Zilong,Zheng
~Muhan_Zhang1,Muhan,Zhang
,Se,Park
,Chae,Kim
~Hyeongseop_Rha1,Hyeongseop,Rha
~Minsu_Kim1,Minsu,Kim
~Joanna_Hong1,Joanna,Hong
~Jeonghun_Yeo1,Jeonghun,Yeo
~Yong_Ro1,Yong,Ro
~Liu1,Yu Lu,Liu
,Su Lin,Blodgett
~Jackie_Cheung1,Jackie,Cheung
~Liao1,Q. Vera,Liao
,Alexandra,Olteanu
~Ziang_Xiao1,Ziang,Xiao
,Tarek,Naous
~Ryan1,Michael J,Ryan
~Alan_Ritter1,Alan,Ritter
~Wei_Xu1,Wei,Xu
~Paul_Roit1,Paul,Roit
~Aviv_Slobodkin1,Aviv,Slobodkin
~Eran_Hirsch1,Eran,Hirsch
~Arie_Cattan1,Arie,Cattan
~Ayal_Klein1,Ayal,Klein
,Valentina,Pyatkin
~Ido_Dagan1,Ido,Dagan
~Chi_Han1,Chi,Han
~Jialiang_Xu1,Jialiang,Xu
~Manling_Li1,Manling,Li
~Yi_Fung1,Yi,Fung
~Chenkai_Sun1,Chenkai,Sun
~Nan_Jiang1,Nan,Jiang
~Tarek_Abdelzaher1,Tarek,Abdelzaher
~Heng_Ji1,Heng,Ji
~Ruoyao_Wang1,Ruoyao,Wang
~Graham_Todd1,Graham,Todd
~Ziang_Xiao1,Ziang,Xiao
~Xingdi_Yuan1,Xingdi,Yuan
,Marc-Alexandre,Côté
~Peter_Clark1,Peter,Clark
~Peter_Jansen1,Peter,Jansen
~Andrew_Zhu1,Andrew,Zhu
~Alyssa_Hwang1,Alyssa,Hwang
~Liam_Dugan1,Liam,Dugan
,Chris,Callison-Burch
~Yewei_Song1,Yewei,Song
~Cedric_Lothritz1,Cedric,Lothritz
~Tang1,Xunzhu,Tang
,Tegawendé,Bissyandé
~Jacques_Klein1,Jacques,Klein
~Saliha_Muradoglu1,Saliha,Muradoglu
~Michael_Ginn1,Michael,Ginn
~Miikka_Silfverberg1,Miikka,Silfverberg
~Mans_Hulden1,Mans,Hulden
~Hongyi_Yuan1,Hongyi,Yuan
~Keming_Lu1,Keming,Lu
~Fei_Huang1,Fei,Huang
,Zheng,Yuan
~Chang_Zhou1,Chang,Zhou
~Xinfeng_Wang1,Xinfeng,Wang
~Jin_Cui1,Jin,Cui
~Yoshimi_Suzuki1,Yoshimi,Suzuki
~Fumiyo_Fukumoto1,Fumiyo,Fukumoto
~Timothee_Mickus1,Timothee,Mickus
,Stig-Arne,Grönroos
~Joseph_Attieh1,Joseph,Attieh
~Andrew_Gambardella1,Andrew,Gambardella
